0,1,2,3,4,5,6,7
-0.6682505,0.74393636,-0.07311996,0.99732316,0.58184874,0.81329703,0.06206009,0.9980724
-0.6682505,0.74393636,-0.07311996,0.99732316,0.58184874,0.81329703,0.06206009,0.9980724
-0.507132,0.8618684,-0.053160217,0.998586,0.58347416,0.8121317,0.062259708,0.99806
0.87884897,-0.47710013,0.20534377,0.9786899,0.60439,0.7966886,0.06485445,0.9978947
0.27005365,-0.96284527,0.2828982,0.95914996,0.6107441,0.7918281,0.065652736,0.99784255
-0.026551155,-0.99964744,0.3115413,0.9502326,0.61311686,0.7899922,0.06595209,0.99782276
-0.015039338,0.99988693,0.5865678,0.8099001,0.6373081,0.77060914,0.06904502,0.99761355
0.2811221,0.95967203,0.61059743,0.79194117,0.6396171,0.7686937,0.06934431,0.9975928
0.46617308,0.88469356,0.6263131,0.77957165,0.64115316,0.76741296,0.06954382,0.9975789
0.9264858,0.37632978,0.67930484,0.73385626,0.64650935,0.76290613,0.070242114,0.99753
0.25382337,-0.9672506,0.7936678,0.60835147,0.6593847,0.7518057,0.07193781,0.9974091
0.25382337,-0.9672506,0.7936678,0.60835147,0.6593847,0.7518057,0.07193781,0.9974091
-0.24097368,-0.97053164,0.8230809,0.56792414,0.66313547,0.7484994,0.072436504,0.99737304
-0.8641063,-0.50330937,0.8658341,0.50033116,0.6691022,0.74317044,0.07323438,0.99731475
-0.8641063,-0.50330937,0.8658341,0.50033116,0.6691022,0.74317044,0.07323438,0.99731475
-0.6428604,0.76598334,0.92718035,0.3746153,0.6794406,0.73373055,0.07463054,0.9972113
-0.9779033,-0.20905757,0.9907637,-0.1355996,0.71665907,0.6974237,0.079815015,0.9968097
-0.27770802,0.9606655,0.9593747,-0.28213492,0.7270394,0.6865958,0.08131014,0.99668884
0.6583259,0.75273305,0.9264156,-0.37650254,0.7338689,0.6792912,0.08230679,0.99660707
0.22115943,-0.97523767,0.8219224,-0.56959945,0.74863446,0.662983,0.08449912,0.99642354
0.22115943,-0.97523767,0.8219224,-0.56959945,0.74863446,0.662983,0.08449912,0.99642354
-0.07692382,-0.997037,0.8044673,-0.5939969,0.7506201,0.66073406,0.084798045,0.99639815
-0.07692382,-0.997037,0.8044673,-0.5939969,0.7506201,0.66073406,0.084798045,0.99639815
-0.07692382,-0.997037,0.8044673,-0.5939969,0.7506201,0.66073406,0.084798045,0.99639815
-0.9788159,0.20474237,0.692377,-0.721536,0.76174355,0.6478787,0.08649179,0.99625254
-0.6167374,0.787169,0.64021456,-0.7681962,0.76626,0.6425306,0.08718915,0.9961918
-0.06454787,0.9979146,0.5929988,-0.8052034,0.77010137,0.6379216,0.08778685,0.9961393
-0.06454787,0.9979146,0.5929988,-0.8052034,0.77010137,0.6379216,0.08778685,0.9961393
0.5935029,0.8048319,0.5352286,-0.8447073,0.77454793,0.6325153,0.08848412,0.9960776
0.5935029,0.8048319,0.5352286,-0.8447073,0.77454793,0.6325153,0.08848412,0.9960776
0.9067047,0.42176598,0.49234176,-0.870402,0.7777008,0.6286347,0.08898215,0.9960332
0.97242403,0.23321989,0.474836,-0.8800743,0.77895653,0.627078,0.08918136,0.9960154
0.97242403,0.23321989,0.474836,-0.8800743,0.77895653,0.627078,0.08918136,0.9960154
0.99791366,-0.06456291,0.44822428,-0.89392114,0.7808342,0.62473834,0.089480154,0.9959886
0.9864829,-0.16386399,0.43926346,-0.8983583,0.78145856,0.62395716,0.08957976,0.99597967
-0.28960544,-0.9571461,0.28094402,-0.9597242,0.79195243,0.6105828,0.0912728,0.99582595
-0.7794661,-0.62644446,0.2228901,-0.97484356,0.79560167,0.6058201,0.09187027,0.995771
0.60695374,0.79473716,-0.06517558,-0.9978738,0.8128334,0.5824962,0.094757624,0.9955004
0.7766765,-0.62989974,-0.22332244,-0.9747446,0.8220489,0.5694169,0.0963503,0.9953475
0.7766765,-0.62989974,-0.22332244,-0.9747446,0.8220489,0.5694169,0.0963503,0.9953475
-0.30565348,-0.95214283,-0.33840516,-0.9410005,0.8288226,0.55951154,0.09754465,0.99523115
-0.84716636,-0.5313277,-0.40339327,-0.9150267,0.83271885,0.5536961,0.098241284,0.9951626
-0.97137874,0.23753591,-0.4752271,-0.8798632,0.8371217,0.54701674,0.09903738,0.9950837
-0.9428099,0.33333102,-0.484002,-0.87506694,0.8376683,0.5461793,0.0991369,0.9950738
0.9998867,-0.0150544075,-0.9879227,-0.15494733,0.88383603,0.4677968,0.10818783,0.9941305
0.05571249,-0.9984469,-0.99998444,-0.0055744876,0.8907533,0.45448714,0.10967891,0.99396706
0.94543535,-0.3258098,-0.8754522,0.48330477,0.91276395,0.40848747,0.11474669,0.9933948
0.0389214,-0.99924225,-0.8112991,0.5846314,0.9175999,0.3975052,0.11593868,0.9932564
-0.16037774,-0.9870557,-0.79944474,0.6007397,0.91839314,0.3956691,0.11613733,0.99323314
-0.16037774,-0.9870557,-0.79944474,0.6007397,0.91839314,0.3956691,0.11613733,0.99323314
-0.25811622,-0.96611387,-0.7933979,0.60870343,0.9187883,0.3947506,0.11623665,0.9932215
-0.25811622,-0.96611387,-0.7933979,0.60870343,0.9187883,0.3947506,0.11623665,0.9932215
0.79528785,0.60623205,-0.51101905,0.8595694,0.933122,0.35955995,0.12001005,0.9927727
-0.9237977,-0.38288093,-0.19511111,0.98078114,0.9448053,0.3276322,0.123384774,0.9923589
-0.9237977,-0.38288093,-0.19511111,0.98078114,0.9448053,0.3276322,0.123384774,0.9923589
-0.9237977,-0.38288093,-0.19511111,0.98078114,0.9448053,0.3276322,0.123384774,0.9923589
-0.99427164,0.10688257,-0.14584845,0.9893069,0.9464317,0.3229041,0.12388093,0.9922971
-0.8741621,0.48563433,-0.106170096,0.994348,0.9477157,0.31911585,0.124277845,0.99224746
0.23410258,0.9722119,0.023627339,0.9997208,0.9517841,0.3067688,0.12556766,0.99208504
0.9339466,-0.35741258,0.19242193,0.9813123,0.9568613,0.29054496,0.12725402,0.99187016
0.9339466,-0.35741258,0.19242193,0.9813123,0.9568613,0.29054496,0.12725402,0.99187016
-0.8385979,-0.5447509,0.40193576,0.9156679,0.9630213,0.26942545,0.12943584,0.9915878
-0.8385979,-0.5447509,0.40193576,0.9156679,0.9630213,0.26942545,0.12943584,0.9915878
-0.33997032,0.9404362,0.55937386,0.82891554,0.96771467,0.25204822,0.13122049,0.9913532
0.81521624,0.57915676,0.6621082,0.7494083,0.9709094,0.23944709,0.13250913,0.9911818
0.9278068,-0.3730611,0.73361665,0.6795636,0.9732553,0.2297262,0.13350022,0.9910488
0.8859248,-0.4638289,0.7403757,0.67219335,0.9734846,0.22875278,0.13359934,0.9910354
0.8859248,-0.4638289,0.7403757,0.67219335,0.9734846,0.22875278,0.13359934,0.9910354
0.37878874,-0.92548317,0.7855774,0.61876345,0.97506195,0.22193286,0.13429303,0.99094164
0.28449637,-0.9586771,0.7917264,0.6108759,0.9752834,0.22095765,0.13439213,0.99092823
-0.11128188,-0.9937889,0.81552106,0.5787275,0.9761594,0.2170548,0.13478848,0.9908744
-0.5892018,0.8079859,0.9297118,0.3682878,0.98108715,0.19356667,0.1371662,0.9905481
-0.5892018,0.8079859,0.9297118,0.3682878,0.98108715,0.19356667,0.1371662,0.9905481
0.9214018,-0.38861123,0.99314374,0.116899535,0.9857877,0.16799596,0.13974115,0.99018806
-0.504087,-0.8636529,0.99860466,-0.052808065,0.988501,0.15121414,0.14142425,0.9899491
-0.504087,-0.8636529,0.99860466,-0.052808065,0.988501,0.15121414,0.14142425,0.9899491
0.9964692,0.08395943,0.894791,-0.44648522,0.99386835,0.11056974,0.14548185,0.9893609
0.86982554,-0.49335942,0.8664076,-0.49933743,0.99451387,0.104604535,0.14607546,0.9892734
-0.24269135,-0.97010356,0.79436666,-0.60743856,0.99578965,0.09166749,0.14736138,0.9890827
-0.8895917,0.45675665,0.672783,-0.7398399,0.9972783,0.07372938,0.14914149,0.98881584
-0.8895917,0.45675665,0.672783,-0.7398399,0.9972783,0.07372938,0.14914149,0.98881584
0.8433868,0.5373069,0.50377476,-0.8638351,0.9986066,0.052771796,0.15121768,0.9885005
0.9333205,0.35904428,0.48639888,-0.8737369,0.99871016,0.050774503,0.15141536,0.9884702
0.99946374,-0.032744344,0.45106965,-0.8924888,0.99890524,0.04677932,0.15181074,0.9884096
0.51245916,-0.8587116,0.35971653,-0.93306166,0.99932307,0.036788102,0.15279907,0.9882573
-0.9958469,0.0910435,0.14742355,-0.98907346,0.99989057,0.014795673,0.1549729,0.98791873
-0.5477167,0.8366639,0.0579312,-0.9983206,0.9999832,0.005796237,0.15586194,0.98777884
-0.46144792,0.88716733,0.04794408,-0.99885005,0.9999885,0.0047962046,0.15596074,0.9877633
-0.46144792,0.88716733,0.04794408,-0.99885005,0.9999885,0.0047962046,0.15596074,0.9877633
0.020372014,0.99979246,-0.0020377224,-0.9999979,1.0,-0.00020377239,0.1564546,0.98768514
0.49720415,0.8676336,-0.05201348,-0.9986464,0.99998647,-0.0052037444,0.1569484,0.9876068
0.5813316,0.81366676,-0.061996453,-0.9980764,0.99998075,-0.0062036556,0.15704717,0.9875911
-0.917926,0.3967516,-0.48995316,-0.87174875,0.99868935,-0.051181283,0.16148973,0.9868744
-0.917926,0.3967516,-0.48995316,-0.87174875,0.99868935,-0.051181283,0.16148973,0.9868744
-0.917926,0.3967516,-0.48995316,-0.87174875,0.99868935,-0.051181283,0.16148973,0.9868744
-0.5335691,0.84575653,-0.5413462,-0.8407998,0.9983643,-0.057172503,0.16208181,0.9867773
0.94486696,0.32745442,-0.6831283,-0.7302984,0.99717355,-0.07513283,0.16385774,0.986484
-0.9623698,-0.27174318,-0.8781769,-0.478336,0.9942592,-0.10699842,0.16701366,0.9859546
-0.9623698,-0.27174318,-0.8781769,-0.478336,0.9942592,-0.10699842,0.16701366,0.9859546
-0.5192706,0.8546099,-0.93277514,-0.36045885,0.9927842,-0.11991452,0.16829525,0.9857366
-0.43136603,0.90217704,-0.9363331,-0.351113,0.99266386,-0.12090705,0.16839384,0.9857198
0.98326683,-0.18217133,-0.9903882,-0.13831535,0.98976386,-0.14271471,0.170562,0.985347
-0.9709531,0.2392699,-0.9836207,0.18025078,0.984691,-0.17430875,0.17371424,0.9847961
-0.22719038,0.97385037,-0.95788854,0.2871403,0.9827141,-0.18512951,0.1747974,0.9846044
0.8253407,0.5646351,-0.9166262,0.39974535,0.9804219,-0.19690843,0.17597881,0.98439395
0.8253407,0.5646351,-0.9166262,0.39974535,0.9804219,-0.19690843,0.17597881,0.98439395
1.0,-1.5072176e-05,-0.8910059,0.45399183,0.9792228,-0.20278741,0.1765694,0.9842882
0.62160295,-0.7833325,-0.8465955,0.5322369,0.9773581,-0.21159203,0.17745519,0.9841289
0.5402896,-0.8414792,-0.84123075,0.54067624,0.97714597,-0.21256934,0.17755361,0.98411113
-0.02922069,-0.999573,-0.8072962,0.5901465,0.97585297,-0.21842839,0.17814405,0.98400444
-0.32329804,-0.94629717,-0.78923196,0.6140952,0.9751933,-0.22135487,0.17843923,0.9839509
-0.80115265,-0.5984601,-0.75098723,0.6603167,0.9738476,-0.22720204,0.17902958,0.9838437
-0.9667959,0.2555498,-0.6885994,0.725142,0.97176343,-0.23595731,0.17991495,0.98368216
-0.7909567,0.6118722,-0.65905,0.7520992,0.9708118,-0.23984264,0.18030842,0.98361015
-0.30732435,0.95160484,-0.61276704,0.7902636,0.9693553,-0.24566297,0.18089855,0.9835018
-0.30732435,0.95160484,-0.61276704,0.7902636,0.9693553,-0.24566297,0.18089855,0.9835018
0.3466212,-0.9380052,-0.3424806,0.9395249,0.9612752,-0.27559027,0.18394653,0.98293626
-0.2912778,0.9566385,-0.029551923,0.9995632,0.9519657,-0.30620468,0.18709098,0.9823426
0.13672228,-0.9906094,0.29594406,0.95520526,0.9413445,-0.3374471,0.19033168,0.98171985
-0.06280372,-0.9980259,0.31498814,0.9490956,0.94066775,-0.3393291,0.19052802,0.98168176
-0.75969774,-0.6502764,0.38982734,0.920888,0.937923,-0.3468435,0.19131331,0.981529
-0.9941799,-0.107732594,0.44434723,0.89585465,0.93582505,-0.35246494,0.1919022,0.9814141
-0.8297957,0.5580673,0.5059174,0.86258197,0.9333349,-0.359007,0.19258913,0.9812795
-0.7023863,0.7117959,0.52306545,0.85229254,0.932615,-0.36087292,0.1927854,0.9812409
0.98870236,-0.14989212,0.7176652,0.69638836,0.9233027,-0.38407308,0.19523789,0.9807559
0.90024596,-0.43538168,0.73823124,0.6745478,0.9221463,-0.38684127,0.19553211,0.9806973
0.90024596,-0.43538168,0.73823124,0.6745478,0.9221463,-0.38684127,0.19553211,0.9806973
0.85228765,-0.52307343,0.74493855,0.6671331,0.92175907,-0.38776317,0.19563016,0.9806777
0.65964043,-0.7515814,0.7646148,0.64448756,0.9205916,-0.3905267,0.19592437,0.980619
-0.07957859,-0.9968286,0.8136733,0.58132243,0.917438,-0.3978789,0.1967088,0.98046196
-0.99584967,-0.09101348,0.8868316,0.46209282,0.911778,-0.41068354,0.19808125,0.9801856
-0.99584967,-0.09101348,0.8868316,0.46209282,0.911778,-0.41068354,0.19808125,0.9801856
-0.061890252,0.99808294,0.9491247,0.31490055,0.9050906,-0.42521882,0.1996493,0.9798674
0.8064184,0.59134537,0.97582066,0.21857263,0.9007932,-0.43424833,0.20062907,0.9796673
0.90782464,0.41935,0.9799964,0.19901522,0.8999229,-0.4360491,0.20082499,0.97962713
0.97303987,0.23063698,0.9837805,0.17937635,0.89904904,-0.43784797,0.20102091,0.97958696
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.5506857,0.8347127,0.539632,0.841901,0.056969136,0.99837595,0.005699969,0.9999837
-0.5506857,0.8347127,0.539632,0.841901,0.056969136,0.99837595,0.005699969,0.9999837
-0.5506857,0.8347127,0.539632,0.841901,0.056969136,0.99837595,0.005699969,0.9999837
-0.5506857,0.8347127,0.539632,0.841901,0.056969136,0.99837595,0.005699969,0.9999837
0.1165493,0.9931849,0.59719545,0.8020958,0.06395632,0.9979527,0.0063999565,0.9999795
0.1165493,0.9931849,0.59719545,0.8020958,0.06395632,0.9979527,0.0063999565,0.9999795
0.49411353,0.8693974,0.62879306,0.77757275,0.06794761,0.9976889,0.0067999475,0.9999769
0.728969,0.6845467,0.6518338,0.7583619,0.07094037,0.9974806,0.0070999404,0.9999748
0.7984871,-0.6020119,0.7512804,0.65998316,0.08489768,0.9963897,0.008499898,0.9999639
-0.54402107,-0.8390716,0.841471,0.5403023,0.09983342,0.9950042,0.009999833,0.99995
-0.8754522,0.48330477,0.91276395,0.40848747,0.11474669,0.9933948,0.011499747,0.9999339
-0.8754522,0.48330477,0.91276395,0.40848747,0.11474669,0.9933948,0.011499747,0.9999339
-0.8672026,0.49795553,0.9781966,-0.20768097,0.17706151,0.98419976,0.017799059,0.9998416
-0.52230924,0.8527562,0.9665944,-0.25631082,0.1819803,0.9833022,0.018298978,0.9998326
0.6055399,0.795815,0.9289597,-0.37018088,0.19376653,0.9810477,0.019498765,0.99980986
-0.57192594,-0.8203053,0.77175266,-0.63592285,0.22408105,0.9745705,0.022598077,0.99974465
-0.57192594,-0.8203053,0.77175266,-0.63592285,0.22408105,0.9745705,0.022598077,0.99974465
0.62437683,-0.7811233,0.37239903,-0.9280727,0.27250922,0.9621532,0.027596496,0.9996191
0.62437683,-0.7811233,0.37239903,-0.9280727,0.27250922,0.9621532,0.027596496,0.9996191
0.07426468,-0.9972386,0.3160778,-0.94873327,0.27827722,0.9605008,0.028196262,0.9996024
-0.9989818,-0.045115653,0.1608903,-0.9869723,0.29360893,0.95592564,0.029795589,0.999556
-0.9974317,0.07162387,-0.46036604,-0.8877292,0.35414535,0.9351904,0.036192097,0.9993448
0.78387773,0.62091523,-0.6581864,-0.75285506,0.37648574,0.9264224,0.038590413,0.9992551
0.23838836,-0.9711699,-0.7946357,-0.6070866,0.39493766,0.9187079,0.040588845,0.9991759
-0.61256015,-0.790424,-0.84598374,-0.53320867,0.40318993,0.9151163,0.04148809,0.999139
-0.8187869,-0.5740976,-0.8615968,-0.5075933,0.40593344,0.91390264,0.04178783,0.9991265
-0.5447668,-0.83858764,-0.99834096,0.057579137,0.4591161,0.8883763,0.047681913,0.99886256
-0.44885466,0.89360476,-0.96440536,0.26442826,0.47766942,0.8785397,0.04977942,0.9987602
0.5094253,0.86051494,-0.9331886,0.359387,0.4864308,0.87371916,0.050778154,0.99871
0.9866276,-0.16299078,-0.88345474,0.4685165,0.4968801,0.8678192,0.05197657,0.9986483
0.10687139,-0.9942728,-0.8152643,0.5790891,0.50811946,0.8612866,0.05327477,0.9985799
0.10687139,-0.9942728,-0.8152643,0.5790891,0.50811946,0.8612866,0.05327477,0.9985799
0.007073526,-0.99997497,-0.80943257,0.58721286,0.5089806,0.86077803,0.053374626,0.99857455
-0.9969697,-0.077791244,-0.71259147,0.7015792,0.5218345,0.8530468,0.054872427,0.9984934
0.24869382,0.96858215,-0.56726867,0.8235328,0.5379472,0.84297854,0.056769464,0.99838734
0.24869382,0.96858215,-0.56726867,0.8235328,0.5379472,0.84297854,0.056769464,0.99838734
0.3441504,0.93891454,-0.55900496,0.8291643,0.53878987,0.8424402,0.056869302,0.9983816
0.77723616,-0.62920904,-0.3923501,0.91981596,0.55469805,0.83205175,0.058766123,0.99827176
-0.20820668,-0.97808486,-0.28900284,0.95732826,0.5638169,0.82589984,0.059864186,0.99820656
-0.8582519,0.5132287,-0.10300247,0.9946811,0.5794062,0.8150389,0.061760668,0.998091
-0.5906405,0.80693483,-0.06314301,0.9980045,0.58266175,0.8127148,0.062159903,0.9980662
0.1673557,0.9858966,0.016814092,0.9998586,0.58914477,0.8080275,0.06295834,0.9980162
0.95454973,0.29805169,0.12647492,0.9919698,0.59799725,0.8014982,0.06405611,0.9979463
0.9795362,0.20126821,0.13638787,0.99065554,0.5987984,0.8008998,0.06415591,0.9979399
-0.9373822,0.3483024,0.48539478,0.8742951,0.62801516,0.7782011,0.06784784,0.9976957
-0.9373822,0.3483024,0.48539478,0.8742951,0.62801516,0.7782011,0.06784784,0.9976957
0.2811221,0.95967203,0.61059743,0.79194117,0.6396171,0.7686937,0.06934431,0.9975928
0.95942706,0.2819569,0.68660915,0.72702676,0.64727193,0.76225924,0.07034186,0.99752295
0.97715384,-0.21253335,0.7220874,0.6918019,0.65107507,0.75901335,0.07084061,0.99748766
0.817253,-0.57627904,0.7491745,0.66237277,0.65410596,0.7564029,0.071239606,0.99745923
0.15599288,-0.98775816,0.79971164,0.6003843,0.6601361,0.751146,0.07203755,0.9974019
0.15599288,-0.98775816,0.79971164,0.6003843,0.6601361,0.751146,0.07203755,0.9974019
-0.9468729,-0.32160813,0.8756667,0.482916,0.6705872,0.74183077,0.07343384,0.9973001
-0.97424936,-0.22547336,0.88045186,0.47413558,0.67132866,0.7411598,0.07353357,0.99729276
-0.563173,0.826339,0.9308803,0.3653243,0.68017405,0.7330507,0.07473027,0.99720377
-0.563173,0.826339,0.9308803,0.3653243,0.68017405,0.7330507,0.07473027,0.99720377
0.78443176,0.6202152,0.9750208,0.22211343,0.6910929,0.72276604,0.07622599,0.9970906
0.8920117,0.45201233,0.9792678,0.20256992,0.692537,0.7213824,0.0764254,0.9970753
0.8920117,0.45201233,0.9792678,0.20256992,0.692537,0.7213824,0.0764254,0.9970753
0.8920117,0.45201233,0.9792678,0.20256992,0.692537,0.7213824,0.0764254,0.9970753
0.9914346,-0.13060428,0.9896526,0.14348464,0.6968528,0.7172142,0.07702364,0.99702924
0.90855616,-0.41776276,0.99351114,0.113734744,0.6990013,0.71512043,0.077322744,0.9970061
-0.9521474,-0.30563912,0.99207014,-0.12568559,0.7159613,0.69814,0.079715334,0.99681765
-0.9521474,-0.30563912,0.99207014,-0.12568559,0.7159613,0.69814,0.079715334,0.99681765
-0.88262177,0.4700839,0.9788533,-0.20456357,0.7215234,0.6923901,0.08051276,0.9967536
-0.8312831,0.55584925,0.97675866,-0.21434194,0.7222154,0.6916682,0.08061243,0.9967455
-0.4630312,0.886342,0.96482533,-0.26289183,0.72566473,0.6880485,0.0811108,0.9967051
0.018586883,0.99982727,0.95048034,-0.31078464,0.7290959,0.6844116,0.08160914,0.9966644
0.018586883,0.99982727,0.95048034,-0.31078464,0.7290959,0.6844116,0.08160914,0.9966644
0.7301839,0.6832507,0.9226042,-0.38574794,0.7345478,0.678557,0.08240645,0.9965988
0.899487,0.4369475,0.91061807,-0.41324896,0.7365802,0.6763503,0.08270542,0.99657404
0.9884389,0.15161984,0.89781326,-0.44037634,0.7386059,0.67413753,0.083004385,0.9965492
0.9988579,-0.047779534,0.88882655,-0.45824376,0.7399527,0.6726589,0.0832037,0.99653256
0.73319036,-0.6800235,0.8545991,-0.51928836,0.74464315,0.6674628,0.08390125,0.9964741
0.73319036,-0.6800235,0.8545991,-0.51928836,0.74464315,0.6674628,0.08390125,0.9964741
0.73319036,-0.6800235,0.8545991,-0.51928836,0.74464315,0.6674628,0.08390125,0.9964741
0.73319036,-0.6800235,0.8545991,-0.51928836,0.74464315,0.6674628,0.08390125,0.9964741
0.583478,-0.81212896,0.8440429,-0.53627574,0.74597657,0.66597223,0.08410054,0.9964573
-0.6264562,-0.7794566,0.76740104,-0.64116746,0.75457096,0.6562185,0.08539587,0.9963471
-0.6264562,-0.7794566,0.76740104,-0.64116746,0.75457096,0.6562185,0.08539587,0.9963471
-0.8745916,0.4848604,0.6704221,-0.74197996,0.7636838,0.64559054,0.08679067,0.99622655
0.8447985,-0.5350846,0.40298653,-0.9152059,0.7839481,0.62082636,0.08997814,0.9959437
-0.38371235,-0.9234527,0.2713336,-0.9624854,0.7925626,0.60979056,0.09137238,0.99581677
0.60695374,0.79473716,-0.06517558,-0.9978738,0.8128334,0.5824962,0.094757624,0.9955004
-0.11040223,-0.993887,-0.3195192,-0.9475798,0.8277019,0.561168,0.09734559,0.99525064
-0.9981905,-0.060130768,-0.44862157,-0.8937218,0.83547693,0.54952556,0.09873886,0.9951134
-0.027435936,-0.99962354,-0.8106269,-0.585563,0.8608817,0.5088052,0.10351424,0.99462795
-0.99839586,0.05661886,-0.8935642,-0.44893542,0.86891204,0.49496657,0.10510551,0.99446106
-0.65497667,0.75564915,-0.92658246,-0.37609166,0.8728439,0.48799947,0.10590105,0.99437666
-0.5762667,0.8172617,-0.9302971,-0.36680695,0.8733315,0.48712644,0.106000476,0.99436605
-0.49179244,0.87071246,-0.93391865,-0.3574856,0.8738182,0.48625273,0.106099926,0.9943555
-0.3090084,0.95105934,-0.94088095,-0.33873743,0.874789,0.48450416,0.10629879,0.9943342
0.2819714,0.9594228,-0.9595,-0.2817085,0.8776802,0.47924682,0.106895365,0.99427027
0.6333309,0.77388114,-0.9699979,-0.24311341,0.87959015,0.4757322,0.10729307,0.9942274
0.83374333,0.5521523,-0.97685385,-0.21390778,0.8810134,0.47309127,0.10759133,0.9941952
0.8847006,0.46615973,-0.9789439,-0.20412941,0.88148606,0.4722101,0.10769075,0.99418443
